Year,Month,Month-number,Data_Item,Value,Units
2005,April,4,Choice beef wholesale to retail price spread,182.069259515244000000000000000000,Cents per pound of retail equivalent
2005,May,5,Choice beef wholesale to retail price spread,183.241951619996000000000000000000,Cents per pound of retail equivalent
2005,June,6,Choice beef wholesale to retail price spread,200.969018557762000000000000000000,Cents per pound of retail equivalent
2005,July,7,Choice beef wholesale to retail price spread,194.838979815894000000000000000000,Cents per pound of retail equivalent
2005,August,8,Choice beef wholesale to retail price spread,192.089742962059000000000000000000,Cents per pound of retail equivalent
2005,September,9,Choice beef wholesale to retail price spread,177.733184320410000000000000000000,Cents per pound of retail equivalent
2005,October,10,Choice beef wholesale to retail price spread,173.325424326406000000000000000000,Cents per pound of retail equivalent
2005,November,11,Choice beef wholesale to retail price spread,170.877981618304000000000000000000,Cents per pound of retail equivalent
2005,December,12,Choice beef wholesale to retail price spread,161.815374152595000000000000000000,Cents per pound of retail equivalent
2006,January,1,Choice beef wholesale to retail price spread,165.593462468479000000000000000000,Cents per pound of retail equivalent
2006,February,2,Choice beef wholesale to retail price spread,173.461063381814000000000000000000,Cents per pound of retail equivalent
2006,March,3,Choice beef wholesale to retail price spread,174.735369050323000000000000000000,Cents per pound of retail equivalent
2006,April,4,Choice beef wholesale to retail price spread,181.253117927480000000000000000000,Cents per pound of retail equivalent
2006,May,5,Choice beef wholesale to retail price spread,165.788360718208000000000000000000,Cents per pound of retail equivalent
2006,June,6,Choice beef wholesale to retail price spread,154.337358040390000000000000000000,Cents per pound of retail equivalent
2006,July,7,Choice beef wholesale to retail price spread,159.383163135183000000000000000000,Cents per pound of retail equivalent
2006,August,8,Choice beef wholesale to retail price spread,170.359275339052000000000000000000,Cents per pound of retail equivalent
2006,September,9,Choice beef wholesale to retail price spread,167.718773371335000000000000000000,Cents per pound of retail equivalent
2006,October,10,Choice beef wholesale to retail price spread,169.726297451225000000000000000000,Cents per pound of retail equivalent
2006,November,11,Choice beef wholesale to retail price spread,173.395862223698000000000000000000,Cents per pound of retail equivalent
2006,December,12,Choice beef wholesale to retail price spread,170.447386970783000000000000000000,Cents per pound of retail equivalent
2007,January,1,Choice beef wholesale to retail price spread,163.018212311218000000000000000000,Cents per pound of retail equivalent
2007,February,2,Choice beef wholesale to retail price spread,173.424605025748000000000000000000,Cents per pound of retail equivalent
2007,March,3,Choice beef wholesale to retail price spread,172.377111360713000000000000000000,Cents per pound of retail equivalent
2007,April,4,Choice beef wholesale to retail price spread,176.583814499264000000000000000000,Cents per pound of retail equivalent
2007,May,5,Choice beef wholesale to retail price spread,182.825571246505000000000000000000,Cents per pound of retail equivalent
2007,June,6,Choice beef wholesale to retail price spread,197.103175372542000000000000000000,Cents per pound of retail equivalent
2007,July,7,Choice beef wholesale to retail price spread,196.208906661706000000000000000000,Cents per pound of retail equivalent
2007,August,8,Choice beef wholesale to retail price spread,193.035172364006000000000000000000,Cents per pound of retail equivalent
2007,September,9,Choice beef wholesale to retail price spread,196.126825553433000000000000000000,Cents per pound of retail equivalent
2007,October,10,Choice beef wholesale to retail price spread,190.950309501646000000000000000000,Cents per pound of retail equivalent
2007,November,11,Choice beef wholesale to retail price spread,192.270993454611000000000000000000,Cents per pound of retail equivalent
2007,December,12,Choice beef wholesale to retail price spread,183.178588703209000000000000000000,Cents per pound of retail equivalent
2008,January,1,Choice beef wholesale to retail price spread,185.269094047775000000000000000000,Cents per pound of retail equivalent
2008,February,2,Choice beef wholesale to retail price spread,189.770987815628000000000000000000,Cents per pound of retail equivalent
2008,March,3,Choice beef wholesale to retail price spread,199.798740165133000000000000000000,Cents per pound of retail equivalent
2008,April,4,Choice beef wholesale to retail price spread,191.259429442814000000000000000000,Cents per pound of retail equivalent
2008,May,5,Choice beef wholesale to retail price spread,184.798727558418000000000000000000,Cents per pound of retail equivalent
2008,June,6,Choice beef wholesale to retail price spread,186.469594680255000000000000000000,Cents per pound of retail equivalent
2008,July,7,Choice beef wholesale to retail price spread,178.787877905588000000000000000000,Cents per pound of retail equivalent
2008,August,8,Choice beef wholesale to retail price spread,204.267124233084000000000000000000,Cents per pound of retail equivalent
2008,September,9,Choice beef wholesale to retail price spread,206.521761606952000000000000000000,Cents per pound of retail equivalent
2008,October,10,Choice beef wholesale to retail price spread,222.596651381066000000000000000000,Cents per pound of retail equivalent
2008,November,11,Choice beef wholesale to retail price spread,205.749351855466000000000000000000,Cents per pound of retail equivalent
2008,December,12,Choice beef wholesale to retail price spread,213.427199571567000000000000000000,Cents per pound of retail equivalent
2009,January,1,Choice beef wholesale to retail price spread,203.830008902132000000000000000000,Cents per pound of retail equivalent
2009,February,2,Choice beef wholesale to retail price spread,225.785560511312000000000000000000,Cents per pound of retail equivalent
2009,March,3,Choice beef wholesale to retail price spread,220.586355904709000000000000000000,Cents per pound of retail equivalent
2009,April,4,Choice beef wholesale to retail price spread,204.169874433590000000000000000000,Cents per pound of retail equivalent
2009,May,5,Choice beef wholesale to retail price spread,208.310949110218000000000000000000,Cents per pound of retail equivalent
2009,June,6,Choice beef wholesale to retail price spread,211.806819043399000000000000000000,Cents per pound of retail equivalent
2009,July,7,Choice beef wholesale to retail price spread,202.511639352120000000000000000000,Cents per pound of retail equivalent
2009,August,8,Choice beef wholesale to retail price spread,203.080773229361000000000000000000,Cents per pound of retail equivalent
2009,September,9,Choice beef wholesale to retail price spread,196.261980205140000000000000000000,Cents per pound of retail equivalent
2009,October,10,Choice beef wholesale to retail price spread,202.449291217510000000000000000000,Cents per pound of retail equivalent
2009,November,11,Choice beef wholesale to retail price spread,213.473748531849000000000000000000,Cents per pound of retail equivalent
2009,December,12,Choice beef wholesale to retail price spread,214.664152109284000000000000000000,Cents per pound of retail equivalent
2010,January,1,Choice beef wholesale to retail price spread,196.832043935966000000000000000000,Cents per pound of retail equivalent
2010,February,2,Choice beef wholesale to retail price spread,197.587532389144000000000000000000,Cents per pound of retail equivalent
2010,March,3,Choice beef wholesale to retail price spread,190.918599460975000000000000000000,Cents per pound of retail equivalent
2010,April,4,Choice beef wholesale to retail price spread,186.542266606960000000000000000000,Cents per pound of retail equivalent
2010,May,5,Choice beef wholesale to retail price spread,186.489399458861000000000000000000,Cents per pound of retail equivalent
2010,June,6,Choice beef wholesale to retail price spread,206.673386490704000000000000000000,Cents per pound of retail equivalent
2010,July,7,Choice beef wholesale to retail price spread,203.806471151204000000000000000000,Cents per pound of retail equivalent
2010,August,8,Choice beef wholesale to retail price spread,194.388021752930000000000000000000,Cents per pound of retail equivalent
