"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     550.919024849999914295040071","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.042960484041428603774193","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      17.000000000000000000000000","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      23.245638024394242648895670","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Import share","Honeydew","All","United States","      22.994385369881097602728914","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Export share","Honeydew","All","United States","       8.238346089239744429733037","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Production","Honeydew","All","United States","     482.800000000000011368683772","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Imports","Honeydew","All","United States","     162.790309350000001131775207","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Supply","Honeydew","All","United States","     645.590309349999984078749549","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Exports","Honeydew","All","United States","      39.754413450000001262196747","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     605.835895899999968605698086","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.219894676305915304226346","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      18.899999999999998578914528","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      25.403567252248009822324093","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Import share","Honeydew","All","United States","      26.870363814967866744609637","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1997","Calendar year","January",NA,"Export share","Honeydew","All","United States","       6.157839247932014536957013","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Production","Honeydew","All","United States","     501.300000000000011368683772","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Imports","Honeydew","All","United States","     184.648256100000025980989449","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Supply","Honeydew","All","United States","     685.948256099999980506254360","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Exports","Honeydew","All","United States","      39.433749300000002335764293","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     646.514506799999935537925921","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.341468253445122105205201","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      21.600000000000001421085472","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      28.716148845371520792468800","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Import share","Honeydew","All","United States","      28.560574303883516478208549","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1998","Calendar year","January",NA,"Export share","Honeydew","All","United States","       5.748793578717285690515837","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Production","Honeydew","All","United States","     516.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Imports","Honeydew","All","United States","     214.268028099999980895518092","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Supply","Honeydew","All","United States","     730.268028100000037738936953","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Exports","Honeydew","All","United States","      46.004772590000001741827873","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     684.263255510000021786254365","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.449966005513882993938068","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      21.100000000000001421085472","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      27.664149360184602244316920","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Import share","Honeydew","All","United States","      31.313683202278657091710556","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1999","Calendar year","January",NA,"Export share","Honeydew","All","United States","       6.299710629492366820159077","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","2000","Calendar year","January",NA,"Production","Honeydew","All","United States","     511.600000000000022737367544","million pounds"
