"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.552344454518998606573632","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.053058298623552574424522","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      15.592188553165588160709376","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.205687722697725838827409","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.298650105120904563182904","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.002218985235336021644842","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.030917480087593866844298","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.390363454811100130115165","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.612254947878889232981692","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       2.591816121968237407457991","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.641457438087837505946709","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.041856497826983432575254","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2002/03","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      14.815222753714609282837955","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.600058725084875455024758","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.285466696012678489147163","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.030019502608819373379312","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.175391749260760038131579","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.479613851850837713541864","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.011304837230313502516310","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       2.653602439491840936369726","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.772648837992566672738803","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.039156059396446632470123","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2003/04","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      15.047262698929138480252732","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.625839492190944035598932","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.297639898752207809895509","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.019760253389804614126968","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.127948212021131574323007","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.360958211207335288861486","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.278419050977573689920064","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       2.503814186508609207493237","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.608246217483619400212547","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.040400155862342079782223","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2004/05","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      14.863025678393569251056761","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2005/06","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.351284807170910706730638","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2005/06","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.218652490577944086380668","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2005/06","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.029581697833550350817955","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2005/06","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.148125114649232142438606","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2005/06","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.557410383071221815498575","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2005/06","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.007982455727757908903186","pounds"
