"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","All","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","California","                               NA","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Area harvested","Red raspberries","All","Oregon","    1300.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Yield","Red raspberries","All","Oregon","    5080.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Utilized production","Red raspberries","All","Oregon","    6600.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Oregon","     800.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Oregon","    5800.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Oregon","     178.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Oregon","      90.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Oregon","     101.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Oregon","    6644.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Area harvested","Red raspberries","All","Washington","    9800.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Yield","Red raspberries","All","Washington","    6400.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Utilized production","Red raspberries","All","Washington","   62700.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Washington","     450.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Washington","   62250.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2012","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Washington","     254.000000000000000000000000","cents per pound"
